,0,1,5,6,8,11,12,16,18,19,20,21,23,25,34,35,36,37,39,41,42,43,47,48,49,50,55,56,57,58,60,61,62,64,68,69,70,74,88,89,90,92,95,96,97,98,99,100,104,106,110,111,112,113,116,118,119,120,123,124,125,126,127,130,131,133,138,139,140,141,144
Bifidobacterium adolescentis,,,,0.0,0.10205632975760533,0.1297510753180604,0.14784150504496096,0.05462674027922698,0.11391107666920484,0.11161399484576134,,0.12831975041281893,,0.13703736959303203,,,0.16935002583561728,,0.12953284075056803,0.11212013984898267,0.14181673901615954,,0.12039174036855664,0.11941223086755796,,0.09257382887986983,0.12745899736063426,,0.15392301938572936,0.12948305775644894,,0.11253059601439278,0.1310525211858205,,,,0.12199930031418757,,0.1097019766675172,0.13415625034682666,0.1421740799600613,0.14935830973727693,0.1486562101305225,,,,,0.15784847942170513,0.17413016186691305,0.07391448476186627,0.004206492199257799,0.12445277329476452,0.1265045963543867,0.06362812864461691,0.11532243914123842,0.09994688198749917,0.07903799226923051,,,,,0.12839368771078133,,0.1286599779271202,0.0730765181135585,0.1705037484166357,,,0.15223385749831714,0.1522400600276266,0.2067042749559434
Dialister invisus,,0.0,0.17154841153421155,0.13325746574887776,0.06868156159395936,,0.1416843114067743,,0.12403607394078854,0.155285110699278,,0.16886831082056955,0.17737628892564886,,0.13777660934073124,0.10184088924491388,0.12132933584941351,0.12929011316208092,0.12341525404320526,0.025777566017376446,0.09342820914294828,,0.1486854434727618,0.1515523989049614,,,0.14624839877747106,,,0.20081705246344358,0.20366702573529494,0.210238626177482,0.1128730225374257,0.15135257283301887,0.16765572290119243,0.15877682172339547,0.11639873161030528,0.14380189722175765,0.1690567766939526,0.17293241728403053,0.08581294342022394,0.054056165724349174,0.0975042891623241,0.14510005761516256,,0.1455994923643666,,0.08604226833820797,0.12909527956713565,,0.11152934581777052,0.1320589713691248,0.15408623704785607,0.09914014757165213,0.09436498059536276,0.08569930008326977,0.10915966565411254,,0.20755129112067416,,0.16137775766435442,0.13552060981447286,,0.1413611636353393,0.07234856868095241,0.04062800043030712,0.16654716728111044,0.14530803992533314,0.17648181483472167,,0.16151276236491163
Ruminococcus bicirculans,0.0,0.17401400589848187,0.18384738016010777,,0.10754849275983348,0.07427949307328544,0.045637544638907755,0.18008332655254253,0.11834336734619455,0.13533682299212185,,-0.0790065762703756,0.09721371520234778,,0.09742024568831535,0.05153825106677793,-0.025952631522426398,0.08622942720310557,,-0.04548678559802678,0.12541955204086505,0.07628230561379619,0.163024255940032,,,,,0.11004101210049631,,,,0.169853996672235,0.07315959718000599,0.13131729234788553,0.1362348034812045,0.06844949566493604,,0.10528883284841532,0.007763813191040606,0.07242361598896369,0.13021855462640716,0.14780341904249766,-0.018629080286963064,0.04599587076728097,-0.05750177389683336,0.07416577149788453,0.0931497048176744,-0.06717982666225661,0.11751737749534583,0.1081968760753846,,,,0.08464486584851236,,,,,,,,,,,,0.16101752345583173,0.09291950893629725,0.09023537214689428,0.15635803106334759,0.14862530484069691,0.04802889062572354
Eubacterium rectale,,0.0,,0.019346618323169886,0.08245656489609436,0.23101382676489435,,0.29122400539225846,0.202089920943586,0.2020667873455248,,0.323871742405124,,,0.36182889487725634,,,,,0.07888479549004869,,,,,,0.1770995787798226,,,,0.2932197563803044,,0.18301124914732864,0.307901931105216,,,0.32521292812381486,0.21305528563259493,,,0.09005056415954499,0.4133251858899587,0.23331853653961485,0.08775882943436013,0.22868276120752293,0.21102001624046035,0.32263821661258724,0.2057556110858402,0.25306474436770665,0.14192500600369548,0.13417557713934353,0.2507797699832264,0.2527231734802539,0.29158609128292917,0.4515243703240861,,0.10161711609860083,0.15289567283928254,,,,0.3465260668581007,0.22504106724842152,,,,0.1188236226685236,0.3492529795374576,,,,
Parabacteroides distasonis,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1137124005280251,0.09731259077630333,0.03299603880106963,0.10991156578148788,0.1958061073519967,,0.19319664741784004,0.12621441978499118,0.1805151815384553,,0.13010598203865265,0.13749568405839765,0.13311574153899644,0.050370853081266695,0.11719779023006868,0.1900111591452327,0.11780892314143365,,0.15983723977570072,,,0.17909524998977983,0.16767513290784777,0.0757263856483673,0.15758105579885176,0.15531218500570743,0.04765291847411196,0.0755768800733952,0.17782842373290983,0.1285728212701114,,0.10038886804144181,0.1737713501027849,0.14462827716909835,0.11571022779403589,,0.0954748362135326,0.1337664918017738,0.08904885141163035,0.15687927847033914,0.19448427810913935,0.1941417421433745,,0.16822317199755096
Faecalibacterium prausnitzii (62201),,0.0,,0.21924790712447584,0.02986188167334556,0.15798251546292624,0.16122551499013646,0.06708361824914623,0.28231301690988947,0.15574453363996946,0.2364707246069234,0.1263033895050378,,,0.16471222102876107,,,,0.3127053036156726,-0.036490331595070695,0.08980015043012975,0.21297444024015566,0.29071665764858234,0.19201375508745155,0.14309887339081526,-0.03511052770591431,0.18207771181651844,0.1821865373374729,0.18542508146725592,0.18999904924383287,0.19357054266538234,0.23027683241997474,0.2079688217045467,0.2614840669798813,0.2103467245816528,0.19475128084350476,0.17512004413783847,0.18825244526010632,,0.43574097617608804,0.19066411752596876,0.2043006551045612,,,,,0.23919602773293575,,,0.14402287779286704,0.14443568324095094,0.061737917575557216,0.15808658621848948,0.09788455831092303,0.17013599585783934,0.07871285659220713,0.10816066258455222,,0.1782160878172297,0.18996095939474125,0.11469613214680362,0.10937019592554292,0.24994926342396367,0.18848226606694551,0.16568761707993068,0.056078452719136605,0.16652126993492905,0.2914682719070475,0.2358037688169134,0.23528776009564129,0.27438334783212026
Faecalibacterium prausnitzii (61481),,0.0,,0.05299263628479804,0.09838998820944361,0.30341122105172774,0.3644112357178987,0.37338256952300475,0.40220291111844586,0.46358601291720863,0.45376150487657446,0.37183505307478343,,,0.5490165692689035,0.5509278649410333,0.6024925101997096,0.4661294613484714,0.4143523583021059,0.3127180461542373,0.39366224393429566,,0.5815052786979111,0.7699704763885904,0.6970897592530012,0.6232450176278463,0.5912127000713977,,1.035883621402701,1.12700230769535,1.1086584314883852,1.1302534041572352,1.136595108296129,1.139258061364587,1.1156759858419678,1.124289207652481,1.138371854641769,,1.0936991262222253,1.0689282794934314,1.0681128056857367,1.097825038601916,1.141723677184865,1.1306024015231868,,1.1142155683115926,1.1311217620020444,1.1407756986079567,1.0684731126955611,1.0723944279645732,1.0040720179059066,0.9604951975064445,1.046140969294862,0.9913536797358287,0.9548038976649107,0.8178312146289006,0.8246075839463002,,,,0.7597464106143139,0.7698142425955335,,0.671351912121427,0.8457020852066073,1.0405957458396693,0.972702031375331,1.0349984292675043,,1.0494468666209098,1.0888712911043
Bacteroides uniformis,0.0,0.04899689551983411,0.019030386052801242,0.13154405514513776,0.03668004746736979,0.06069725419643647,0.04155013318079295,0.17818317571393225,0.05338477240512327,0.024133024624201728,0.13230251156208728,0.05995197899803806,0.06908963125579555,-0.0002694417207583048,0.026205971144646845,0.03573198936452875,0.03116062494749975,0.03162925187581318,0.02561747303088938,0.03285214702471376,0.028911411915981823,0.057430993148952815,0.018430093284076313,0.08300759595798145,0.053644869650038,0.12567156108837796,0.024926195233369624,0.04977466755311087,0.05497883744301632,0.010417428885237173,0.014538010299750707,0.04603312159037732,0.04843926953253195,0.008979816639641263,0.0007786031208106592,0.007413315812522516,0.11791196237582106,0.006533879749530271,0.04477952570895245,0.03441702791362162,0.031288212362860855,0.04702180790602085,0.034847944011929,0.06270308386375825,0.0782031340661088,0.10804833852226811,0.02041204808368187,0.07167286081469644,0.02003677533295454,0.020900859278740747,0.038615894628190095,0.03253892401684246,0.05371981768451902,0.02307010093948017,0.02876249721589091,0.1295133803825564,0.05594782807312986,,-0.02015702676929199,0.02477100381088011,-0.0014056542314221398,0.05621253407654265,0.0478172650288313,-0.005468612787059801,0.009000052961885493,0.005936049708924964,0.011137725188302545,0.005767986411115151,0.05128081508894128,0.053311110348016014,-0.015836849334772186
Bacteroides xylanisolvens,0.0,0.014970352178486393,0.20157825278327973,,0.23143898139067037,0.24445686805607048,0.1756418537859265,,0.23460927581470886,0.19348457529758803,0.1514755495156647,0.17510193738187374,0.18182127941329823,0.1585782105861583,0.2239278214715509,0.19550383227464682,0.18429905120662024,0.24781784624154743,0.22724732919576768,0.21743386354605243,0.2587817996563415,0.2642893930583851,0.3128682746014251,0.28073094622836847,0.3164597261017728,0.09681802919719772,0.3380793310266623,0.29036562004091027,0.254550577491865,0.2061644165345573,0.3287385726224701,0.12655084738811764,0.34576561652306126,0.24128645894236012,0.315901564669835,0.37788471361755405,0.3189023775011086,0.3076599068942805,0.203332524164934,0.218965795457355,0.23277744944995873,0.2679092234793473,0.1278753523062291,0.16444804420953105,0.20364726701005192,0.08764322507894759,0.1457185056841049,0.13225447875184732,0.19595631042191833,,0.09535989089929352,0.1153777512208292,0.1462957605853584,0.1800842739302703,0.15675253417036025,0.07774818296629289,0.10445516336531781,,0.23459638601469693,0.29004635259951295,0.21916491166529686,0.18632575535748505,0.11500941534345316,0.10623671775838792,0.16140508550638277,0.22237269921355868,0.08017534291625143,0.13192365113880844,0.10225004251466759,0.12577084191993063,0.2142823022226423
Bacteroides fragilis,0.0,0.07855483534021372,0.06077094625827443,0.140584841648875,0.005422406776152237,0.009325614622080952,-0.0038069822808457316,0.09341712056386615,0.03366153176266272,0.009305184577806802,0.03653811918974961,0.038848513736170855,0.057956823209369145,0.026263104437716844,0.0673335286167013,0.0027971382216152316,0.020204944364021676,0.017984797996896573,0.051662066158854984,-0.034094103446219694,0.05094842010847359,0.09965729070056102,0.04420048762325525,0.000866163606111628,0.046937387024151137,0.11880769973119287,0.02401033252942906,0.06778916608500107,0.044196127146480677,0.036840346159837216,0.05437730098772115,0.1324425462286621,0.12514987542831926,0.07058641856247216,0.08869569020337455,0.11552450015456459,0.1483126600913967,0.04099016324572038,0.05524572812008804,0.0676734677591664,0.025411206875390946,0.046510769623875986,0.13752653636058174,0.06327206633748766,0.06178136460962775,0.08963861040313965,0.16924512273987105,0.10857099482622488,0.07681989368231855,0.06300265373559612,0.020418092787636538,0.07866115176185225,0.04831481341167736,0.0036159455215673724,0.06134382764708706,0.17572475794813835,0.09705241281561566,,0.03489408055686125,0.009910773338619679,0.04304197839866569,0.024375988011637338,0.0946839621341215,0.03884504609392494,0.038808014980890725,-0.022476757890823807,0.05109718850810511,0.08662189052676508,0.10440129143487506,0.0911658045898001,0.07242681629821925
Lachnospira eligens,0.0,-0.11061677864941157,,-0.07392620721207917,0.028265860329346814,0.04253425536878449,-0.016839574109060826,-0.14798326031444442,0.18180336729041696,0.0973498680763073,0.07298009952740235,0.03684372122246019,0.17454207203811758,0.17663400824820732,-0.07659334525121854,0.11584498332644454,0.15455638947293357,0.037363185598962984,0.13687909429091372,-0.2141521136325775,0.06937345757858354,0.13117507315830784,,0.18461811173115494,-0.033618820284443546,0.07599226308068432,0.0764463910573259,0.033697850377827625,0.06410182714565667,,0.0430863738297565,0.15061972732047535,0.15004768562579238,,0.09560664610325562,0.041609229074708085,0.03211598998382132,0.10093517609461301,,0.10198572917544314,-0.07377866513873879,0.034603127891174,0.08162800796392031,0.09862709769889277,0.15055270381046257,0.07106148659051284,-0.020196159775003577,0.10091903961398228,0.08895162000194964,0.08945885674203038,0.17900845950490277,-0.07179047263066062,-0.05637530610417584,0.03869122706186124,0.09547435319544485,-0.1085808331431132,0.14556039748282948,,0.16116410511701523,0.11892799798744944,-0.004214447850820802,-0.08526724412968123,0.14101311821635173,0.014566705048237127,-0.034007423993487475,0.34536877700708074,0.10790979216808635,0.20911298718400192,,0.1849967996060867,
Bacteroides ovatus,0.0,-0.011576640900483612,0.03814152288699255,0.08287151701202193,0.05169536406104473,0.0636538369416114,0.0435395298269354,-0.022389338458128266,0.051970915646404006,0.06029154388453697,0.038273565702550236,0.03851772276632674,0.048717775555469904,0.03553651136285911,0.052043447934410784,0.06265510834925027,0.04235099044472892,0.06292636160903654,0.05049981890689484,0.04582916343527697,0.060767062958537225,0.07528060563838888,0.06522691785608002,0.0742169698789546,0.0998178594716055,0.029341801659800066,0.12079970831524513,0.10454046564586136,0.09090286967596316,0.06268472777117459,0.1002250980312883,0.013899946055181514,0.1239358798674518,0.0751397616252377,0.10115276997551245,0.13365685798116794,0.11988755880351315,0.11198359706345616,0.060739061868959096,0.08701993817161244,0.07386913683270978,0.09541142971739211,0.02809188720071738,0.039467952862014356,0.07413584837367027,0.0024236730357014924,0.032596188178810784,0.02439762027627637,0.07107486721469214,-0.012337919618918983,0.004573298430264231,-0.0028373219023831954,0.03334602397239788,0.03583549800359149,0.027065259299445088,0.033871437985628014,0.00874847549079862,,0.06488797963025571,0.10420847144221508,0.07389573588087453,0.053116715779165255,0.009075747170921996,0.014522025239447652,0.027987246267887896,0.09088407282206254,-0.0034789218105235097,0.01544891589519536,0.005936838555865948,0.0005069472129013517,0.030304629382373258
